feed_temperature_K,feed_pressure_Pa,benzene_feed_fraction,number_of_stages,feed_stage,reflux_ratio,bottoms_flow_mol_s,error
377.6275702359734,140144.84500240686,0.5107424185523969,35,11,3.952451933777386,35.134120172887336,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00024508247466444423 [Tolerance = 0.0001]
372.75813817799025,134251.7960712776,0.6207761672862867,35,11,2.1302452115658355,28.248670946505538,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00014047736296098293 [Tolerance = 0.0001]
348.76751360306037,165201.70959653848,0.5034829127229119,32,9,1.797510057386567,27.376697828690993,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0001552421107031395 [Tolerance = 0.0001]
383.3830093710775,197365.55249173028,0.6026798752680584,35,17,4.429157544790762,28.72138914115857,COLUMN: Failed to fulfill mass balance for Toluene: Relative Error = 0.00012553316338702783 [Tolerance = 0.0001]
373.78272551261205,190880.73412561716,0.47075677310565117,33,15,4.472103430811709,27.14211162013012,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00010566031580555764 [Tolerance = 0.0001]
376.3192936626935,104073.47022605069,0.654036919173073,32,21,2.4276926462650303,31.537047217146792,COLUMN: Solver reached the maximum number of iterations without converging.
382.18850181669245,131239.89811280312,0.7260711816688696,32,20,1.7153901364366364,25.468925535627612,COLUMN: Solver reached the maximum number of iterations without converging.
369.6847400759373,107489.6312369372,0.538108340501363,21,9,3.8087234489803956,46.37024769750235,COLUMN: Solver reached the maximum number of iterations without converging.
351.8789123307468,110747.33691811738,0.4202938419577571,32,10,3.3566109335833847,33.87052786489041,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00011381831268135822 [Tolerance = 0.0001]
364.4751415480626,173964.15755832725,0.36255882513902443,35,13,4.098509807651851,35.63348058820024,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.016591125898625034 [Tolerance = 0.0001]
384.5061564623341,165069.6336640552,0.3097573981639528,35,13,1.5157677051947898,31.479022638540663,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0014054019474325778 [Tolerance = 0.0001]
346.1787280596933,187778.82885630633,0.4602657668256843,34,22,1.980656974954423,51.33257361722512,COLUMN: Solver reached the maximum number of iterations without converging.
362.93978184563264,126284.48789514665,0.7360691560020134,34,13,3.4186508343855078,26.092985611657365,COLUMN: Solver reached the maximum number of iterations without converging.
380.86158889211896,188934.76621102222,0.7143416719927149,33,22,2.9838575587675242,26.36631638737268,COLUMN: Solver reached the maximum number of iterations without converging.
358.9975010723135,176040.63461886594,0.5431304727762447,29,9,4.006228467049968,31.837815253476116,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0001365678659254553 [Tolerance = 0.0001]
363.7104490678471,131560.1795147299,0.6624983394675295,34,23,3.0601576606141285,25.43812493023172,COLUMN: Solver reached the maximum number of iterations without converging.
375.9953005371939,117897.48930100648,0.2900997476131822,34,13,4.147241288682617,32.287626395578606,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.03695710184459319 [Tolerance = 0.0001]
350.1856648088602,106131.07911735338,0.6923920872853403,27,8,4.43103002486875,30.747455789456545,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = 0.00010172525118514169 [Tolerance = 0.0001]
353.39193555172415,175352.855297793,0.2963303308356154,35,10,2.6388058193177946,47.82259528939427,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0004268569141331937 [Tolerance = 0.0001]
364.05394189898004,119306.18924271452,0.592740860041852,30,20,2.5174717387490615,37.36006038963977,COLUMN: Solver reached the maximum number of iterations without converging.
345.9928101458034,148379.28965933324,0.3410091043775975,35,12,3.6068660222949074,42.28932715496125,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.006868242046690721 [Tolerance = 0.0001]
380.9115464573116,131852.30573253898,0.566365901364333,33,13,3.3727491123527837,43.13421919231753,COLUMN: Solver reached the maximum number of iterations without converging.
353.99432801148697,158536.894292915,0.2757115587065927,32,15,4.402125393893869,38.40842615232135,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.011100736298305288 [Tolerance = 0.0001]
368.1760586709462,167077.50801103178,0.46231440415762404,33,10,3.2516728098349725,28.790054064536992,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00022223132324162418 [Tolerance = 0.0001]
360.15523722713704,116211.28641685857,0.6266702856404338,34,12,3.4205193343909412,27.530212691827884,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00023711382873924347 [Tolerance = 0.0001]
347.1809137772782,110977.60682586113,0.27593084510142607,27,8,3.1532047184084613,32.696265743979225,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.015575224560316006 [Tolerance = 0.0001]
381.26920025351427,197378.21546069748,0.272077585928913,24,8,4.05255402609878,25.000346394376948,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.015536488993438225 [Tolerance = 0.0001]
384.23304275209495,167287.95447016144,0.2813384693631299,32,11,4.2695741625680625,25.879611273337545,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0609020166728405 [Tolerance = 0.0001]
353.57531494233575,115025.57135765321,0.5626758711038331,27,8,3.434372050801579,25.6538856286603,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00021626750234871451 [Tolerance = 0.0001]
345.62605001283146,119021.62556960895,0.5589483628654439,20,8,3.3507709078153094,43.86684850021846,COLUMN: Failed to fulfill mass balance for Toluene: Relative Error = 0.00010886576340589131 [Tolerance = 0.0001]
348.8275448299575,109644.37358419091,0.7340922393276708,34,18,3.845791394261389,26.45949153732808,COLUMN: Solver reached the maximum number of iterations without converging.
352.48400243089174,119569.81764216666,0.3780149004286314,26,16,4.30508005537255,62.56346258930925,COLUMN: Solver reached the maximum number of iterations without converging.
365.93759995472493,188332.39659408247,0.27028527738226404,34,11,2.851325717256799,37.314489729362236,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.010722969114395953 [Tolerance = 0.0001]
382.8583506374528,172100.89823097922,0.6622727409094897,25,10,3.5251780648522275,33.81936432438357,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = 0.0002737185676703161 [Tolerance = 0.0001]
371.86583103105033,196340.33739428586,0.26551195161987656,35,17,3.170594833534013,33.79272820344712,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.007259915622219123 [Tolerance = 0.0001]
370.8419530555843,197849.06150504528,0.4258374829918524,33,12,4.212282550848147,28.061335566155083,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.016560779536549847 [Tolerance = 0.0001]
382.762516569337,199513.71776044508,0.35026158852795075,33,12,3.2665219952936004,29.55027586221095,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.01724452525807379 [Tolerance = 0.0001]
359.73893539436347,180656.43324059766,0.2715919075302846,32,13,2.6269144132073086,30.817482718422024,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.012721724331751085 [Tolerance = 0.0001]
350.0776428717935,194019.31777905626,0.3280676688351522,31,11,3.4710310930806934,28.868168982188262,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.02214270569835034 [Tolerance = 0.0001]
382.0068923041357,104159.30853131718,0.47193361609705525,32,22,2.776068020992527,71.33911119582075,COLUMN: Solver reached the maximum number of iterations without converging.
354.81050856052434,133387.50317231682,0.37451205401378557,33,11,4.132345110261285,65.25128143187926,COLUMN: Solver reached the maximum number of iterations without converging.
369.5169143202782,178318.98531602143,0.5854547340920527,29,8,1.6996419771344755,26.46137360452144,COLUMN: Failed to fulfill mass balance for Toluene: Relative Error = 0.00010834556531935618 [Tolerance = 0.0001]
382.4393641644756,146691.74321272335,0.4606327488057407,30,20,2.973074888603378,51.58190187340525,COLUMN: Solver reached the maximum number of iterations without converging.
345.66383775401766,181605.44424681625,0.49542122333234645,34,13,3.5596023220045754,39.72930583542926,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00011499172490504091 [Tolerance = 0.0001]
379.3850121665207,131348.50429419472,0.38121041990304694,31,12,3.5150070858433997,26.583780710228982,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.013536206917353095 [Tolerance = 0.0001]
357.5514768843107,166469.52063609773,0.5911640991569844,30,17,4.085389464745414,40.70347378595161,COLUMN: Solver reached the maximum number of iterations without converging.
347.7364037032663,194703.890227101,0.5110475720003298,25,14,3.4556178653338785,49.08572114482847,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = 0.0012139228685584444 [Tolerance = 0.0001]
363.7406332729564,138099.22372845933,0.7417918305804199,29,9,2.3152489862100776,25.59910189000223,COLUMN: Solver reached the maximum number of iterations without converging.
353.9787362427503,155649.48390057925,0.3392250876038506,34,10,4.422807330470631,49.82493368921739,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0020267801245012094 [Tolerance = 0.0001]
345.44072356253986,160464.64715019785,0.4148630456305311,34,11,4.372200985729407,33.51478749879064,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.022294413666053982 [Tolerance = 0.0001]
346.3245572489384,101818.6137702924,0.5487656815580313,33,22,2.0734582753137105,38.765427113543396,COLUMN: Solver reached the maximum number of iterations without converging.
380.0173386650209,142349.51227314194,0.329175250132706,35,14,3.896734783559636,44.370756982014946,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00367209409242222 [Tolerance = 0.0001]
348.5815011302989,111248.73626575278,0.2630789842700591,34,15,3.0685394971084397,28.293988451597176,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.02693933914787818 [Tolerance = 0.0001]
358.8122993642637,169818.4626370761,0.27629282237891345,30,11,3.4366788932795433,39.88012567713122,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.005353648587578135 [Tolerance = 0.0001]
352.17802436648265,169512.46207264255,0.6625532180438936,32,22,2.5866090526297407,30.093496790725965,COLUMN: Solver reached the maximum number of iterations without converging.
372.4598675721121,172902.01127333488,0.3334943813982708,31,12,3.4714321352900206,29.75634224585535,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.011274962713032199 [Tolerance = 0.0001]
374.9901609147153,114051.02297963241,0.2914651860976921,30,10,2.515165893976379,32.69010835599867,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.004551540728627455 [Tolerance = 0.0001]
345.08454636924506,193282.0307432049,0.3120692870475477,34,10,3.743570053241391,48.03388790357921,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0032312191327706448 [Tolerance = 0.0001]
360.8258577627419,177454.78213479285,0.4944584903732367,32,9,2.0890089605570097,27.10250340847642,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00023143541671693033 [Tolerance = 0.0001]
349.42525646297713,128269.84229409868,0.3921339506367271,33,10,3.127549343995952,33.963733141386925,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.006067913026814089 [Tolerance = 0.0001]
374.78849793475075,135978.3261789567,0.4372165109562559,22,14,4.02616250606275,56.50336016129677,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00021574675310203947 [Tolerance = 0.0001]
360.1318110500162,182235.0789054663,0.35071119004073836,33,13,3.863110646754814,34.402115354880195,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.010106824028080219 [Tolerance = 0.0001]
368.08748423921645,183633.01155802573,0.37121440391404625,33,13,3.2970767954272997,27.356446472796854,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.012093392976855622 [Tolerance = 0.0001]
383.92585006602724,192243.97352066118,0.5702110524841899,28,16,2.4127265634465376,42.9407288669357,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0007018420963953503 [Tolerance = 0.0001]
372.05425550662517,144748.3289191482,0.5773813252015279,34,10,2.6310568074819862,31.660223249092475,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.000259927382452117 [Tolerance = 0.0001]
360.64903465541875,143571.49622880924,0.35170244044883286,34,11,1.5946175349093261,28.066131003552158,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.002723398974013443 [Tolerance = 0.0001]
367.1221704391865,119678.49426024305,0.6732304048293625,29,17,3.801150491272349,32.64723471581901,COLUMN: Solver reached the maximum number of iterations without converging.
345.4684565692914,109932.48624753492,0.27892515068823365,33,13,3.8283511332712554,26.120837211971477,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.04873713899449963 [Tolerance = 0.0001]
358.9276911503198,139603.52584677207,0.4412538543954798,29,12,4.068669010117894,26.459204343361566,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00011046273164853488 [Tolerance = 0.0001]
352.6892277324052,143130.42218429648,0.5104654005520659,32,12,2.591099326626766,26.92365228828238,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0001205927294191702 [Tolerance = 0.0001]
369.09780042167415,142579.3829022617,0.2617114112165463,28,9,2.5305023112120812,34.06151368103109,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.004421323584620559 [Tolerance = 0.0001]
365.2316944272384,143799.38133456712,0.308292613906471,28,9,3.71223434734883,31.95040348280687,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.021053337583696284 [Tolerance = 0.0001]
356.9791201555932,124329.56027420434,0.2636780939946348,34,11,1.5179386471345089,33.27244591946261,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0035251825976239043 [Tolerance = 0.0001]
359.48903911155685,147916.10964805004,0.2851219548369511,34,12,2.434345721044533,26.733132456979735,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.022473132428962178 [Tolerance = 0.0001]
384.16349225256073,172133.116791252,0.506400511384705,35,11,2.914991591470864,25.928840803876547,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0004830262646000602 [Tolerance = 0.0001]
350.895154064019,143585.70731937274,0.4024964882575177,34,11,3.8672376109434397,64.28078178080308,COLUMN: Solver reached the maximum number of iterations without converging.
379.71657619594816,126920.43168697091,0.29600565308371657,32,19,3.4997252260783873,70.80896171961686,COLUMN: Solver reached the maximum number of iterations without converging.
381.96722303170515,111357.81327465216,0.5376883238408536,33,21,2.3537376212853673,56.503693726187166,COLUMN: Solver reached the maximum number of iterations without converging.
348.47606448560674,186536.85581872193,0.626439140760185,22,13,3.3773459551511413,37.46302338587055,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00027328484939651156 [Tolerance = 0.0001]
354.94322112279417,130701.92379707607,0.364943774726015,33,12,2.4867288563810823,27.240446136724145,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00783226738702047 [Tolerance = 0.0001]
366.9939990719849,121691.41106363984,0.6098119104146777,32,14,4.4919085570543205,38.87105094741813,COLUMN: Solver reached the maximum number of iterations without converging.
355.49459989627775,115922.95139063067,0.25980747503293417,34,11,1.8906328303118434,42.53739824853574,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0005040577289475729 [Tolerance = 0.0001]
369.92569154708355,118047.23674182664,0.5620605066243213,31,15,2.1611254292101987,43.740281807955654,COLUMN: Solver reached the maximum number of iterations without converging.
348.43164163672543,144166.7441470638,0.25335129432097653,34,13,3.806145762899779,27.21404434301425,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.05016724236253209 [Tolerance = 0.0001]
356.59789131219793,161733.31443629187,0.517795428575848,29,11,1.9114830715755087,48.10761872324781,COLUMN: Solver reached the maximum number of iterations without converging.
362.34108251615197,108223.15692330047,0.42209183413055007,31,11,4.4899626534706245,35.359115942850124,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00015084665712945296 [Tolerance = 0.0001]
349.714359189229,107798.4868696552,0.692800956403697,28,18,2.122800206011304,27.431548458375655,COLUMN: Solver reached the maximum number of iterations without converging.
353.46185401315586,177502.89604572393,0.2800855099287719,28,9,2.149497894027508,26.641603019398097,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.013157547636350159 [Tolerance = 0.0001]
364.59910052329576,140142.4094880586,0.5709743586384582,33,12,3.8197317445415586,37.84332345616993,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00010245612045552333 [Tolerance = 0.0001]
360.1617829409179,150267.38327969462,0.29022111928760663,31,11,2.559227134828862,32.54670908152444,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.010222829550859725 [Tolerance = 0.0001]
350.9016875012285,121204.21228135804,0.29635841915552963,30,13,3.7135847389162575,25.110370050418087,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.031238723292966755 [Tolerance = 0.0001]
366.5282733348106,113641.09115499567,0.40169281288474046,35,22,1.8105385270273444,58.83153590703867,COLUMN: Solver reached the maximum number of iterations without converging.
363.58704993726184,172613.1487645912,0.41893875715593476,35,13,4.222125142298273,36.036946362067546,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0001936176288528503 [Tolerance = 0.0001]
375.58262797652475,181737.85155304061,0.4700358174592576,34,10,4.285258192417302,26.692595363273423,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.015890202752616215 [Tolerance = 0.0001]
372.35504664214125,160447.7530101501,0.4292630447892074,33,12,3.501893027035366,30.03324337770816,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00015759895300121942 [Tolerance = 0.0001]
359.9687359398694,126791.8980208617,0.2798342725342078,29,11,3.892524896711705,33.97658119575435,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.010363786113332414 [Tolerance = 0.0001]
345.74205121194035,126232.82958360367,0.44995048241372126,34,14,3.012540888676578,26.35737774335344,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00014528543549430258 [Tolerance = 0.0001]
359.8859294109688,130859.32770886115,0.2804885766629618,34,18,3.9559467747997283,30.80802003259825,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.014348351940842653 [Tolerance = 0.0001]
350.7729510741537,152934.38416543216,0.29974558680070224,34,16,2.3577883327337252,29.684471047488092,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.007396797037517976 [Tolerance = 0.0001]
352.15118958246825,147898.44325366948,0.5655982449809331,21,8,3.915323478923013,43.662430735600026,COLUMN: Solver reached the maximum number of iterations without converging.
355.9236694773402,102279.48542749781,0.4742564214852938,33,11,3.6956949043636773,35.649342817614375,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0001678755203131906 [Tolerance = 0.0001]
367.62885143473744,114849.450599658,0.3245877846512464,33,21,3.098768137146252,66.55490324478397,COLUMN: Solver reached the maximum number of iterations without converging.
374.8835686201963,199563.65292544934,0.30506547498171444,33,22,3.084022251560072,68.3953671640553,COLUMN: Solver reached the maximum number of iterations without converging.
360.38861847150474,186562.695520907,0.26670801267213345,29,12,3.8703012434185147,31.293818087913387,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.011989148846671136 [Tolerance = 0.0001]
382.58497481133963,162445.79580979425,0.3218176739105898,30,10,3.712090675758076,28.276130330158306,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.02246638713002878 [Tolerance = 0.0001]
352.3415215801733,134234.7234581703,0.36663224293817376,34,10,4.414292498183351,44.74618922535863,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0038574605804309508 [Tolerance = 0.0001]
365.10019448043334,130539.89726859945,0.28581826176710273,32,10,1.6800165429100744,36.665180670740156,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.001031366866761156 [Tolerance = 0.0001]
356.3558846093983,109997.44058645044,0.37711685746434626,34,14,3.3253850680702586,26.42245001950743,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.01328414371814803 [Tolerance = 0.0001]
358.0807789897312,142915.20558181507,0.6664664193440131,33,20,2.438434052998649,29.89303282117028,COLUMN: Solver reached the maximum number of iterations without converging.
379.50902859054156,147241.22072661188,0.28205722273450456,29,11,3.402473111622375,27.958672144601834,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.021937657089067173 [Tolerance = 0.0001]
384.979058119699,171274.4170163545,0.7324303309050437,26,16,3.966245112903788,26.549230969144894,COLUMN: Solver reached the maximum number of iterations without converging.
380.24307140638905,163693.7400948215,0.637123343879594,34,12,2.5713359582621096,26.307400550971252,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0001277876983582176 [Tolerance = 0.0001]
345.85116907067413,109810.92095489478,0.30451486181437826,30,10,3.1946719441400946,32.02450121440874,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.01609998365157298 [Tolerance = 0.0001]
348.6559776472338,180640.18190352805,0.2547168930420174,33,13,3.7617602369945513,42.39623476750235,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.009017557419501157 [Tolerance = 0.0001]
352.2155530930498,137910.31726179976,0.46831521632686657,33,10,2.890876256384167,29.74639255223101,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00027236983553813803 [Tolerance = 0.0001]
353.521788481443,185781.0618765143,0.5520346751005629,35,14,3.715629171378258,27.66844020811743,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00032180198766537617 [Tolerance = 0.0001]
382.50897483665835,110372.60072963125,0.7085581627016365,35,22,1.5035055544035023,50.68523080860609,COLUMN: Solver reached the maximum number of iterations without converging.
347.9825129030943,131034.93839809447,0.278344621947428,32,14,4.06499311455903,39.93003045663671,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.008379386913177168 [Tolerance = 0.0001]
345.05567813318066,114415.39952633367,0.26865025377046925,32,11,4.391858758524032,43.77055185364581,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.015384658627139657 [Tolerance = 0.0001]
362.86907086229826,168329.8982206193,0.35078540736443026,29,17,3.2468919473331903,65.2374572369034,COLUMN: Solver reached the maximum number of iterations without converging.
357.2907961545594,173950.5059544532,0.47853188719090184,33,10,3.5820061844102247,34.64842397874805,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00022024027256152876 [Tolerance = 0.0001]
351.8346103848823,198558.33419178549,0.6800666349288764,32,21,3.7796820965050237,28.96422876116052,COLUMN: Solver reached the maximum number of iterations without converging.
345.7686631680901,195950.19413731154,0.47713805546844756,30,9,4.289160046937338,33.80953015097657,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00026949427019116535 [Tolerance = 0.0001]
368.079427297902,189014.65845214092,0.48291616470916,22,14,4.26996681706002,51.81319489868881,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00048729611387323736 [Tolerance = 0.0001]
380.88877569205783,183727.6801258815,0.27746128902517775,30,9,4.238769283016001,32.05796748789082,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.03694335802166436 [Tolerance = 0.0001]
365.7424787543829,196652.40348624066,0.284369777013868,32,14,2.145079023704879,28.731830880866326,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0062090559568715505 [Tolerance = 0.0001]
371.72348111875016,154519.871186588,0.31412120633386925,27,10,4.102265201212739,30.715693670828035,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.014996298938550668 [Tolerance = 0.0001]
378.4205757043681,192227.05500473297,0.5554043439308698,33,12,4.274749563822512,37.62266031599256,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0001239216078829882 [Tolerance = 0.0001]
371.4959897898991,159157.45213909977,0.2860445922288471,31,14,2.329480772321329,25.34526972478273,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.008986388061176884 [Tolerance = 0.0001]
363.3857600334842,176551.24812232767,0.5589641216526904,28,8,2.84080902394006,25.90659386246283,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00014777950757151467 [Tolerance = 0.0001]
364.692153144057,186287.1491299728,0.26205826739213633,24,8,3.3406049909957582,26.817060752602583,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.012537409327518012 [Tolerance = 0.0001]
349.0616500914919,181586.25772612036,0.32963745800223,32,11,3.967608070293604,38.498074602769194,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.014186461790867197 [Tolerance = 0.0001]
358.0438519708614,171467.6547361068,0.27185952172514316,34,10,2.661522364633753,31.90160815352828,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.01759418627751896 [Tolerance = 0.0001]
362.2976729148287,108517.21245107953,0.2627481333910574,33,12,2.5925357687380446,33.07639567087397,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.012313495980147299 [Tolerance = 0.0001]
354.1350112918696,142649.58856907891,0.5397197652219016,23,8,3.34653481088105,45.98188454526707,COLUMN: Solver reached the maximum number of iterations without converging.
363.9609105756265,177878.10299213906,0.32814509301457817,29,9,4.448078852283169,40.32020658516342,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.008223138258071323 [Tolerance = 0.0001]
371.9923522986648,158314.8545996793,0.25239771037947833,34,13,2.6562355412447687,28.887085758034505,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.021583765595764304 [Tolerance = 0.0001]
348.23120420190213,193769.5324334546,0.44183145929506834,23,15,3.969740949708734,56.037619476493695,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0002951460897472615 [Tolerance = 0.0001]
377.88271404919965,151804.34008708812,0.6407128013807226,33,12,2.501948147912436,35.66560307373953,COLUMN: Solver reached the maximum number of iterations without converging.
347.6751157591504,126147.11930559471,0.6370630647756681,28,9,3.2686697856660625,36.51569714075069,COLUMN: Solver reached the maximum number of iterations without converging.
384.33409371841293,175872.61165145904,0.3195106396695388,33,11,3.3287800887985677,38.6753414326128,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.007329907601992237 [Tolerance = 0.0001]
348.7654226719044,151322.66060189108,0.4737295541358749,25,9,3.7431787698822636,52.74909870309484,COLUMN: Solver reached the maximum number of iterations without converging.
367.3028086435863,148945.8674813425,0.46810293156273464,32,9,4.273248269488528,33.34935792749849,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00031912621331606276 [Tolerance = 0.0001]
365.26629508908616,147696.3194848023,0.5740638071908721,34,21,2.555042085824004,39.38200657621895,COLUMN: Solver reached the maximum number of iterations without converging.
360.5562926475893,162602.67736207013,0.6555189461235444,31,19,3.4566724113094756,30.412546148767856,COLUMN: Solver reached the maximum number of iterations without converging.
364.256134921172,131245.6591751193,0.6931681373136427,35,21,1.7058314451358418,27.020268733101652,COLUMN: Solver reached the maximum number of iterations without converging.
356.23417248317617,158007.74400513983,0.30808320236193504,34,22,3.055758488454693,68.7274191025111,COLUMN: Solver reached the maximum number of iterations without converging.
372.64521614401787,113231.01884248102,0.3615341113983263,31,11,4.082648319209369,27.396419078096432,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.029634672743764457 [Tolerance = 0.0001]
346.02393575764546,185921.6090450888,0.37685546800858016,35,12,3.566766738502505,66.28421979910226,COLUMN: Solver reached the maximum number of iterations without converging.
366.12757125831655,124295.71653524584,0.48994349366826284,28,9,2.7811694937030884,25.083978533932996,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00012370484963293704 [Tolerance = 0.0001]
365.5235525785387,196015.6408737582,0.7322841396993905,25,11,2.3834117518731803,26.617468998025306,COLUMN: Solver reached the maximum number of iterations without converging.
381.4515700791797,180972.62263822323,0.2795207326047551,33,11,3.381801939201922,36.931928391245194,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.01231097073781232 [Tolerance = 0.0001]
